,Brand,Product Name,RAM,Internal storage,Battery capacity (mAh),Rear camera,Front camera,Screen size (inches),Price in India
3069,Sony,Sony Xperia Z3+,3,32,2930,20.7,5.0,5.2,50825
3070,Sony,Sony Xperia Z1,2,16,3000,20.7,2.0,5.0,15999
3071,Ziox,Ziox Astra Metal,1,8,3000,5.0,2.0,5.0,5553
3072,Lenovo,Lenovo Vibe Z,2,16,3000,13.0,5.0,5.5,20900
3073,Samsung,Samsung Galaxy A7,4,64,3300,24.0,24.0,6.0,17990
3074,iVoomi,iVoomi i2 Lite,2,16,4000,13.0,8.0,5.45,4999
3075,HTC,HTC 10 Lifestyle,3,32,3000,12.0,5.0,5.2,14999
3076,Swipe,Swipe Konnect Star,1,16,1800,5.0,1.3,4.0,2749
3077,Gionee,Gionee Gpad G5,1,8,2400,8.0,2.0,5.5,9500
3078,Samsung,Samsung Galaxy A7,4,64,3300,24.0,24.0,6.0,20490
3079,Samsung,Samsung Galaxy A7,4,64,3300,24.0,24.0,6.0,17490
3080,Samsung,Samsung Galaxy A7,4,64,3300,24.0,24.0,6.0,17489
3081,Samsung,Samsung Galaxy A7,4,64,3300,24.0,24.0,6.0,24600
3082,Ziox,Ziox Astra Metal,1,8,3000,5.0,2.0,5.0,3350
3083,Microsoft,Microsoft Lumia 435,1,8,1560,2.0,0.3,4.0,5300
3084,Gionee,Gionee Elife S5.1,1,16,2050,8.0,5.0,4.8,9999
3085,Tecno,Tecno Camon 15,4,64,5000,48.0,16.0,6.55,10499
3086,Microsoft,Microsoft Lumia 435,1,8,1560,2.0,0.3,4.0,6249
3087,iBall,iBall Andi 5L,1,8,2300,5.0,2.0,5.0,3299
3088,Microsoft,Microsoft Lumia 435,1,8,1560,2.0,0.3,4.0,6499
3089,Nokia,Nokia Lumia 735,1,8,2220,6.7,5.0,4.7,9999
3090,Karbonn,Karbonn Aura Power,1,8,4000,5.0,5.0,5.0,3599
3091,Karbonn,Karbonn Aura Power,1,8,4000,5.0,5.0,5.0,6050
3092,Realme,Realme 2 (4GB,3,32,4230,13.0,8.0,6.2,11990
3093,Microsoft,Microsoft Lumia 435,1,8,1560,2.0,0.3,4.0,3899
3094,Xolo,Xolo Play 8X-1200,2,32,2300,13.0,5.0,5.0,12999
3095,Sony,Sony Xperia Z3,2,16,2600,20.7,2.2,4.6,26499
3096,Sony,Sony Xperia Z3,2,16,2600,20.7,2.2,4.6,27999
3097,Sony,Sony Xperia Z3,2,16,2600,20.7,2.2,4.6,38990
3098,Sony,Sony Xperia Z3,2,16,2600,20.7,2.2,4.6,39990
3099,Gionee,Gionee Elife S5.1,1,16,2050,8.0,5.0,4.8,5499
3100,Xolo,Xolo Play 8X-1200,2,32,2300,13.0,5.0,5.0,5000
3101,Samsung,Samsung Galaxy M31s,6,128,6000,64.0,32.0,6.5,19499
3102,Realme,Realme 2 (4GB,3,32,4230,13.0,8.0,6.2,10990
3103,Karbonn,Karbonn Titanium X,1,16,2300,13.0,5.0,5.0,4199
3104,Lava,Lava X3 (2GB,2,8,2500,8.0,5.0,5.0,7999
3105,Lava,Lava X3 (2GB,2,8,2500,8.0,5.0,5.0,4999
3106,Realme,Realme 2 (3GB,3,32,4230,13.0,8.0,6.2,8149
3107,Lava,Lava X3 (2GB,2,8,2500,8.0,5.0,5.0,3999
3108,LG,LG Stylus 3,3,16,3200,13.0,8.0,5.7,6999
3109,Realme,Realme 2 (3GB,3,32,4230,13.0,8.0,6.2,9990
3110,Lava,Lava X3 (2GB,2,8,2500,8.0,5.0,5.0,3799
3111,LG,LG Stylus 3,3,16,3200,13.0,8.0,5.7,9990
3112,Zen,Zen Cinemax 2+,1,8,2900,5.0,3.2,5.5,3739
3113,Sony,Sony Xperia ZR,2,8,2300,13.0,0.3,4.6,14990
3114,Microsoft,Microsoft Lumia 640,1,8,3000,13.0,5.0,5.7,15799
3115,Microsoft,Microsoft Lumia 950,3,32,3340,20.0,5.0,5.7,24999
3116,Sony,Sony Xperia ZR,2,8,2300,13.0,0.3,4.6,20999
3117,iBall,iBall Andi 5Q,1,8,3000,8.0,5.0,5.0,5499
3118,HTC,HTC 10 Lifestyle,3,32,3000,12.0,5.0,5.2,19490
3119,HTC,HTC Desire 601,1,8,2100,5.0,0.3,4.5,18000
3120,BlackBerry,BlackBerry Classic (2GB,2,16,2515,8.0,2.0,3.5,13899
3121,Motorola,Motorola Atrix 2,1,8,1785,8.0,0.3,4.3,16811
3122,Motorola,Motorola Atrix 2,1,8,1785,8.0,0.3,4.3,15410
3123,Microsoft,Microsoft Lumia 640,1,8,3000,13.0,5.0,5.7,14999
3124,Panasonic,Panasonic P71 (1GB,1,16,2000,8.0,2.0,5.0,7999
3125,Panasonic,Panasonic P71 (1GB,1,16,2000,8.0,2.0,5.0,6998
3126,Panasonic,Panasonic P71 (2GB,1,16,2000,8.0,2.0,5.0,4850
3127,Panasonic,Panasonic P71 (2GB,1,16,2000,8.0,2.0,5.0,7700
3128,LG,LG Nexus 4,2,16,2100,8.0,1.3,4.7,26299
3129,LG,LG Nexus 4,2,16,2100,8.0,1.3,4.7,24275
3130,Panasonic,Panasonic Eluga Ray,3,32,3000,13.0,5.0,5.7,9999
3131,Panasonic,Panasonic Eluga Ray,3,32,3000,13.0,5.0,5.7,5990
3132,Microsoft,Microsoft Lumia 640,1,8,3000,13.0,5.0,5.7,13499
3133,Xolo,Xolo Play T1000,1,4,2000,8.0,2.0,4.7,14153
3134,Sony,Sony Xperia ZR,2,8,2300,13.0,0.3,4.6,22990
3135,Microsoft,Microsoft Lumia 640,1,8,3000,13.0,5.0,5.7,14549
3136,Swipe,Swipe Elite VR,1,8,3000,13.0,5.0,5.5,4499
3137,Honor,Honor 8X (6GB,4,64,3750,20.0,16.0,6.5,13699
3138,Sony,Sony Xperia C3,1,8,2500,8.0,5.0,5.5,19990
3139,Meizu,Meizu C9 (2GB,2,16,3000,13.0,8.0,5.45,3849
3140,Honor,Honor 8X (4GB,4,64,3750,20.0,16.0,6.5,11599
3141,Meizu,Meizu C9 (2GB,2,16,3000,13.0,8.0,5.45,5799
3142,Panasonic,Panasonic Eluga A,1,4,2000,8.0,1.3,5.0,5805
3143,Honor,Honor 8X (6GB,4,64,3750,20.0,16.0,6.5,11498
3144,Karbonn,Karbonn K9 Kavach,1,8,2300,5.0,5.0,5.0,3699
3145,Karbonn,Karbonn K9 Kavach,1,8,2300,5.0,5.0,5.0,3599
3146,Karbonn,Karbonn K9 Kavach,1,8,2300,5.0,5.0,5.0,3490
3147,Microsoft,Microsoft Lumia 950,3,32,3000,20.0,5.0,5.2,41390
3148,Microsoft,Microsoft Lumia 950,3,32,3000,20.0,5.0,5.2,53499
3149,Honor,Honor 8X (6GB,4,64,3750,20.0,16.0,6.5,19999
3150,Sony,Sony Xperia C3,1,8,2500,8.0,5.0,5.5,9999
3151,Honor,Honor 8X (4GB,4,64,3750,20.0,16.0,6.5,9199
3152,Karbonn,Karbonn K9 Kavach,1,8,2300,5.0,5.0,5.0,3999
3153,Swipe,Swipe Elite VR,1,8,3000,13.0,5.0,5.5,4399
3154,Honor,Honor 8X (6GB,4,64,3750,20.0,16.0,6.5,16990
3155,Swipe,Swipe Elite VR,1,8,3000,13.0,5.0,5.5,3400
3156,Swipe,Swipe Elite VR,1,8,3000,13.0,5.0,5.5,3060
3157,Panasonic,Panasonic Eluga A,1,4,2000,8.0,1.3,5.0,3499
3158,Karbonn,Karbonn K9 Kavach,1,8,2300,5.0,5.0,5.0,4490
3159,Lenovo,Lenovo A5 (2GB,2,16,4000,13.0,8.0,5.45,4990
3160,Intex,Intex Aqua i14,1,4,1850,8.0,2.0,5.0,7930
3161,Poco,Poco M2 (6GB,6,64,5000,13.0,8.0,6.53,10999
3162,Apple,Apple iPhone 5c,1,8,1507,8.0,1.2,4.0,25999
3163,Apple,Apple iPhone 5c,1,8,1507,8.0,1.2,4.0,24999
3164,Sony,Sony Xperia XA,2,16,2300,13.0,8.0,5.0,10790
3165,Sony,Sony Xperia XA,2,16,2300,13.0,8.0,5.0,7999
3166,Apple,Apple iPhone 5c,1,8,1507,8.0,1.2,4.0,53500
3167,Apple,Apple iPhone 5c,1,8,1507,8.0,1.2,4.0,37500
3168,Samsung,Samsung Galaxy Note,8,256,4300,12.0,10.0,6.7,77999
3169,Videocon,Videocon Infinium Z45,1,8,1600,2.0,0.3,4.5,2999
3170,Gionee,Gionee Elife E7,2,16,2500,16.0,8.0,5.5,26047
3171,Gionee,Gionee Elife E7,2,16,2500,16.0,8.0,5.5,28761
3172,Alcatel,Alcatel A7 (4GB,3,32,4000,16.0,8.0,5.5,9999
3173,InFocus,InFocus M808 (2GB,2,16,2450,13.0,5.0,5.2,6999
3174,InFocus,InFocus M808 (2GB,2,16,2450,13.0,5.0,5.2,5999
3175,BlackBerry,BlackBerry Porsche Design,2,16,1800,8.0,2.0,4.2,15999
3176,Poco,Poco M2 (6GB,6,64,5000,13.0,8.0,6.53,9999
3177,HTC,HTC 8X (1GB,1,16,1800,8.0,2.1,4.3,17745
3178,Alcatel,Alcatel A7 (4GB,3,32,4000,16.0,8.0,5.5,8999
3179,iBall,iBall Cobalt Solus,2,16,2000,13.0,8.0,5.0,3999
3180,Gionee,Gionee Elife E7,2,16,2500,16.0,8.0,5.5,3699
3181,Sony,Sony Xperia XA,2,16,2300,13.0,8.0,5.0,11990
3182,Samsung,Samsung Galaxy S8+,4,64,3500,12.0,8.0,6.2,48669
3183,Lenovo,Lenovo Phab 2,3,32,4050,13.0,5.0,6.4,11999
3184,Oppo,Oppo A9 2020,4,128,5000,48.0,16.0,6.5,21990
3185,LG,LG L90 (1GB,1,8,2540,8.0,1.3,4.7,15532
3186,LG,LG L90 (1GB,1,8,2540,8.0,1.3,4.7,8999
3187,Samsung,Samsung Galaxy S8+,4,64,3500,12.0,8.0,6.2,53990
3188,Xiaomi,Redmi Go (16GB),1,8,3000,8.0,5.0,5.0,4999
3189,Xiaomi,Redmi Go (8GB),1,8,3000,8.0,5.0,5.0,5199
3190,Xiaomi,Redmi Go (16GB),1,8,3000,8.0,5.0,5.0,5799
3191,Xiaomi,Redmi Go (8GB),1,8,3000,8.0,5.0,5.0,4499
3192,Karbonn,Karbonn Platinum P9,1,16,2500,8.0,8.0,6.0,12999
3193,Samsung,Samsung Galaxy S8+,4,64,3500,12.0,8.0,6.2,32999
3194,Lenovo,Lenovo Phab 2,3,32,4050,13.0,5.0,6.4,11990
3195,Meizu,Meizu Pro 6,4,64,3400,12.0,5.0,5.7,27600
3196,HTC,HTC 10 evo,3,32,3200,16.0,8.0,5.5,19990
3197,HTC,HTC 10 evo,3,32,3200,16.0,8.0,5.5,14999
3198,Alcatel,Alcatel Idol 4,3,16,2610,13.0,8.0,5.2,16999
3199,Alcatel,Alcatel Idol 4,3,16,2610,13.0,8.0,5.2,4699
3200,HTC,HTC 10 evo,3,32,3200,16.0,8.0,5.5,11100
3201,HTC,HTC 10 evo,3,32,3200,16.0,8.0,5.5,9540
3202,Oppo,Oppo A9 2020,4,128,5000,48.0,16.0,6.5,14990
3203,Oppo,Oppo A9 2020,4,128,5000,48.0,16.0,6.5,15990
3204,Lenovo,Lenovo Phab 2,3,32,4050,13.0,5.0,6.4,9999
3205,LG,LG K7i (2GB,2,16,2500,8.0,5.0,5.0,4200
3206,Oppo,Oppo A9 2020,4,128,5000,48.0,16.0,6.5,17990
3207,Infinix,Infinix S5 (4GB,4,64,4000,16.0,32.0,6.6,9599
3208,Oppo,Oppo A9 2020,4,128,5000,48.0,16.0,6.5,16990
3209,Sony,Sony Xperia C4,2,16,2600,13.0,5.0,5.5,18000
3210,Sony,Sony Xperia C4,2,16,2600,13.0,5.0,5.5,19699
3211,Sony,Sony Xperia C4,2,16,2600,13.0,5.0,5.5,29490
3212,Samsung,Samsung Galaxy A70,6,128,4500,32.0,32.0,6.7,22990
3213,Samsung,Samsung Galaxy A70,6,128,4500,32.0,32.0,6.7,29999
3214,HTC,HTC Wildfire X,3,32,3300,12.0,8.0,6.22,8499
3215,Sony,Sony Xperia Z,2,16,2330,13.1,2.2,5.0,33490
3216,HTC,HTC Wildfire X,3,32,3300,12.0,8.0,6.22,4399
3217,Karbonn,Karbonn Titanium S6,1,8,2000,8.0,2.0,5.0,4999
3218,Samsung,Samsung Galaxy A70,6,128,4500,32.0,32.0,6.7,26999
3219,Sony,Sony Xperia SP,1,8,2370,8.0,0.3,4.6,16141
3220,iBall,iBall Andi Class,1,8,1400,5.0,2.0,4.0,3099
3221,Sony,Sony Xperia E4g,1,8,2300,5.0,2.0,4.7,12499
3222,Sony,Sony Xperia E4g,1,8,2300,5.0,2.0,4.7,7990
3223,Sony,Sony Xperia SP,1,8,2370,8.0,0.3,4.6,17990
3224,Videocon,Videocon Cube 3,3,32,3000,13.0,5.0,5.0,8250
3225,Realme,Realme 7i (4GB,8,128,5000,64.0,16.0,6.5,12999
3226,Karbonn,Karbonn Titanium S4,1,4,1500,5.0,2.0,4.0,2999
3227,Realme,Realme 7i (4GB,8,128,5000,64.0,16.0,6.5,13990
3228,Samsung,Samsung Galaxy A7,3,16,3300,13.0,5.0,5.5,8999
3229,Samsung,Samsung Galaxy A7,3,16,3300,13.0,5.0,5.5,7999
3230,Samsung,Samsung Galaxy A7,3,16,3300,13.0,5.0,5.5,4899
3231,Realme,Realme 7i (4GB,8,128,5000,64.0,16.0,6.5,11999
3232,Sony,Sony Xperia Z,2,16,2330,13.1,2.2,5.0,24236
3233,Sony,Sony Xperia Z,2,16,2330,13.1,2.2,5.0,25145
3234,Motorola,Google Nexus 6,3,32,3220,13.0,2.0,5.96,5499
3235,Motorola,Google Nexus 6,3,32,3220,13.0,2.0,5.96,6099
3236,Motorola,Google Nexus 6,3,32,3220,13.0,2.0,5.96,7399
3237,Motorola,Google Nexus 6,3,32,3220,13.0,2.0,5.96,12999
3238,Lenovo,Lenovo A5 (2GB,2,16,4000,13.0,8.0,5.45,5300
3239,Apple,Apple iPhone 5c,1,8,1507,8.0,1.2,4.0,14999
3240,Comio,Comio C1 (1GB,1,32,2700,8.0,5.0,5.0,4090
3241,Comio,Comio C1 (1GB,1,32,2700,8.0,5.0,5.0,9688
3242,Comio,Comio C1 (1GB,1,32,2700,8.0,5.0,5.0,5599
3243,Samsung,Samsung Galaxy J2,1,8,2600,8.0,5.0,5.0,8090
3244,Apple,Apple iPhone 6,1,16,2915,8.0,1.2,5.5,13699
3245,Apple,Apple iPhone 6,1,16,2915,8.0,1.2,5.5,9599
3246,Oppo,Oppo A9 (4GB,4,128,4020,16.0,16.0,6.53,12990
3247,Oppo,Oppo A9 (4GB,4,128,4020,16.0,16.0,6.53,15398
3248,Samsung,Samsung Galaxy Mega,1,16,3200,8.0,1.9,6.3,8999
3249,Samsung,Samsung Galaxy Mega,1,16,3200,8.0,1.9,6.3,24999
3250,Gionee,Gionee F205 (2GB,2,16,2670,8.0,5.0,5.45,10539
3251,Oppo,Oppo A83 (2018),2,16,3180,13.0,8.0,5.7,15000
3252,Zopo,Zopo Speed 7,3,16,3000,13.2,5.0,5.5,17300
3253,Zopo,Zopo Speed 7,3,16,3000,13.2,5.0,5.5,17340
3254,HP,HP Slate 6,1,16,3000,8.0,2.0,6.0,6999
3255,Oppo,Oppo Find X,8,256,3730,16.0,25.0,6.42,60990
3256,Oppo,Oppo Find X,8,256,3730,16.0,25.0,6.42,53999
3257,Oppo,Oppo A83 (2018),2,16,3180,13.0,8.0,5.7,13990
3258,Gionee,Gionee F205 (2GB,2,16,2670,8.0,5.0,5.45,3999
3259,Intex,Intex Aqua Selfie,2,16,3000,8.0,5.0,5.5,7099
3260,Intex,Intex Aqua Selfie,2,16,3000,8.0,5.0,5.5,4599
3261,Oppo,Oppo A83 (2018),2,16,3180,13.0,8.0,5.7,19000
3262,M-tech,M-tech TEZ4G (1GB,1,8,2400,5.0,2.0,5.0,4999
3263,M-tech,M-tech TEZ4G (1GB,1,8,2400,5.0,2.0,5.0,3999
3264,Motorola,Motorola Moto E7,4,64,5000,48.0,8.0,6.5,9499
3265,Samsung,Samsung Galaxy Note,1,16,2500,8.0,2.0,5.29,20547
3266,Micromax,Micromax Selfie 2,3,32,3000,13.0,8.0,5.2,7525
3267,Micromax,Micromax Selfie 2,3,32,3000,13.0,8.0,5.2,5999
3268,Sony,Sony Xperia M4,2,8,2400,13.0,5.0,5.0,16499
3269,Lava,Lava Iris Fuel,1,8,3000,5.0,2.0,4.5,6349
3270,iVoomi,iVoomi iPro (1GB,1,8,2000,5.0,5.0,4.95,3190
3271,Gionee,Gionee Elife E6,2,32,2000,13.0,5.0,5.0,4900
3272,Gionee,Gionee Elife E6,2,32,2000,13.0,5.0,5.0,21912
3273,Karbonn,Karbonn Titanium S1,1,4,1500,5.0,0.3,4.0,2999
3274,Karbonn,Karbonn Titanium S1,1,4,1500,5.0,0.3,4.0,4740
3275,Karbonn,Karbonn Titanium S1,1,4,1500,5.0,0.3,4.0,5590
3276,Sony,Sony Xperia M4,2,8,2400,13.0,5.0,5.0,6299
3277,Apple,Apple iPhone 6s,2,16,2750,12.0,5.0,5.5,49499
3278,Apple,Apple iPhone 6s,2,16,2750,12.0,5.0,5.5,44490
3279,Tecno,Tecno Camon 12,4,64,4000,16.0,8.0,6.55,19999
3280,Apple,Apple iPhone 6,1,16,2915,8.0,1.2,5.5,71500
3281,Samsung,Samsung Galaxy Mega,1,8,2800,8.0,5.0,6.0,6599
3282,Apple,Apple iPhone 6,1,16,2915,8.0,1.2,5.5,59999
3283,Apple,Apple iPhone 6,1,16,2915,8.0,1.2,5.5,56999
3284,Apple,Apple iPhone 6,1,16,2915,8.0,1.2,5.5,48999
3285,Apple,Apple iPhone 6,1,16,2915,8.0,1.2,5.5,28999
3286,Samsung,Samsung Galaxy Mega,1,8,2800,8.0,5.0,6.0,17450
3287,Apple,Apple iPhone 6s,2,16,2750,12.0,5.0,5.5,40990
3288,Apple,Apple iPhone 6s,2,16,2750,12.0,5.0,5.5,30499
3289,Apple,Apple iPhone 6s,2,16,2750,12.0,5.0,5.5,27499
3290,Apple,Apple iPhone 6s,2,16,2750,12.0,5.0,5.5,18899
3291,Apple,Apple iPhone 6s,2,16,2750,12.0,5.0,5.5,17899
3292,Gionee,Gionee Elife S5.5,2,16,2300,13.0,5.0,5.0,10999
3293,Gionee,Gionee Elife S5.5,2,16,2300,13.0,5.0,5.0,23285
3294,Samsung,Samsung Galaxy Mega,1,8,2800,8.0,5.0,6.0,17950
3295,Intex,Intex Cloud Pace,2,16,1700,8.0,5.0,4.5,4499
3296,Apple,Apple iPhone 6s,2,16,2750,12.0,5.0,5.5,15799
3297,Apple,Apple iPhone 6s,2,16,2750,12.0,5.0,5.5,37999
3298,Panasonic,Panasonic Eluga I9,3,32,2500,13.0,5.0,5.0,5690
3299,BlackBerry,BlackBerry KEY2 (64GB),4,64,3500,12.0,8.0,4.5,31990
3300,Alcatel,Alcatel One Touch,1,8,3200,13.0,5.0,5.5,9999
3301,Gionee,Gionee P7 (2GB,2,16,2300,8.0,5.0,5.0,9350
3302,Vivo,Vivo V17 (8GB,8,128,4500,48.0,32.0,6.44,20589
3303,Vivo,Vivo V17 (8GB,8,128,4500,48.0,32.0,6.44,20799
3304,Vivo,Vivo V17 (8GB,8,128,4500,48.0,32.0,6.44,24490
3305,LG,Google Nexus 5,2,16,2300,8.0,1.3,4.95,12000
3306,LG,Google Nexus 5,2,16,2300,8.0,1.3,4.95,12500
3307,LG,Google Nexus 5,2,16,2300,8.0,1.3,4.95,16499
3308,LG,Google Nexus 5,2,16,2300,8.0,1.3,4.95,21490
3309,Samsung,Samsung Galaxy J2,1,8,2600,8.0,5.0,5.0,6190
3310,Samsung,Samsung Galaxy J2,1,8,2600,8.0,5.0,5.0,6299
3311,LG,LG G2 (16GB),2,16,3000,13.0,2.1,5.2,22999
3312,LG,LG G2 (16GB),2,16,3000,13.0,2.1,5.2,22499
3313,LG,LG G2 (32GB),2,16,3000,13.0,2.1,5.2,15999
3314,LG,LG G2 (32GB),2,16,3000,13.0,2.1,5.2,15000
3315,LG,LG G2 (16GB),2,16,3000,13.0,2.1,5.2,31971
3316,Gionee,Gionee Elife E5,1,16,2000,8.0,5.0,4.8,16800
3317,Gionee,Gionee Elife E5,1,16,2000,8.0,5.0,4.8,16693
3318,Gionee,Gionee P7 (2GB,2,16,2300,8.0,5.0,5.0,9530
3319,HTC,HTC One M9,3,32,2840,20.0,4.0,5.0,18800
3320,LG,Google Nexus 5,2,16,2300,8.0,1.3,4.95,25400
3321,Gionee,Gionee P7 (2GB,2,16,2300,8.0,5.0,5.0,8999
3322,Google,Google Pixel (128GB),4,32,2770,12.3,8.0,5.0,41000
3323,Google,Google Pixel (32GB),4,32,2770,12.3,8.0,5.0,13499
3324,Google,Google Pixel (32GB),4,32,2770,12.3,8.0,5.0,11599
3325,Google,Google Pixel (128GB),4,32,2770,12.3,8.0,5.0,10999
3326,Google,Google Pixel (128GB),4,32,2770,12.3,8.0,5.0,9999
3327,Lenovo,Lenovo A5 (3GB,2,16,4000,13.0,8.0,5.45,7499
3328,Apple,Apple iPhone 5c,1,8,1507,8.0,1.2,4.0,9299
3329,Apple,Apple iPhone 5c,1,8,1507,8.0,1.2,4.0,9699
3330,Samsung,Samsung Galaxy J3,1,8,2600,8.0,5.0,5.0,7999
3331,Samsung,Samsung Galaxy J3,1,8,2600,8.0,5.0,5.0,7900
3332,Samsung,Samsung Galaxy J3,1,8,2600,8.0,5.0,5.0,4999
3333,Apple,Apple iPhone 5c,1,8,1507,8.0,1.2,4.0,9999
3334,Google,Google Pixel (32GB),4,32,2770,12.3,8.0,5.0,43500
3335,Google,Google Pixel (32GB),4,32,2770,12.3,8.0,5.0,57000
3336,Lenovo,Lenovo A5 (3GB,2,16,4000,13.0,8.0,5.45,7999
3337,LG,LG W30 Pro,4,64,4050,13.0,16.0,6.22,12948
3338,Samsung,Samsung Galaxy On6,4,64,3000,13.0,8.0,5.6,17600
3339,Apple,Apple iPhone 5c,1,8,1507,8.0,1.2,4.0,8499
3340,Karbonn,Karbonn A41 Power,1,8,2300,2.0,0.3,4.0,2761
3341,Karbonn,Karbonn A41 Power,1,8,2300,2.0,0.3,4.0,2754
3342,Apple,Apple iPhone 5c,1,8,1507,8.0,1.2,4.0,8999
3343,Google,Google Pixel (128GB),4,32,2770,12.3,8.0,5.0,66000
3344,Intex,Intex Aqua Lions,2,16,4000,8.0,8.0,5.0,4980
3345,Sony,Sony Xperia T2,1,8,3000,13.0,1.1,6.0,12990
3346,Sony,Sony Xperia T2,1,8,3000,13.0,1.1,6.0,5499
3347,Acer,Acer Liquid Z530,2,16,2420,8.0,8.0,5.0,5750
3348,Acer,Acer Liquid Z530,2,16,2420,8.0,8.0,5.0,6999
3349,Samsung,Samsung Galaxy Note,3,32,3200,13.0,2.0,5.7,8499
3350,Oppo,Oppo Find 5,2,16,2500,13.0,1.9,5.0,17085
3351,Samsung,Samsung Galaxy Note,3,32,3200,13.0,2.0,5.7,30488
3352,Samsung,Samsung Galaxy Note,3,32,3200,13.0,2.0,5.7,50650
3353,Sony,Sony Xperia E4,1,8,2300,5.0,2.0,5.0,6999
3354,Sony,Sony Xperia E4,1,8,2300,5.0,2.0,5.0,5999
3355,Panasonic,Panasonic Eluga I9,3,32,2500,13.0,5.0,5.0,8990
3356,Itel,Itel S41 (3GB,3,16,2700,8.0,8.0,5.0,7800
3357,Intex,Intex Aqua Lions,2,16,4000,8.0,8.0,5.0,4990
3358,Samsung,Samsung Galaxy J2,1,8,2600,8.0,5.0,5.0,6180
3359,Itel,Itel S41 (3GB,3,16,2700,8.0,8.0,5.0,7444
3360,Itel,Itel S41 (3GB,3,16,2700,8.0,8.0,5.0,7899
3361,Panasonic,Panasonic Eluga I9,3,32,2500,13.0,5.0,5.0,5950
3362,Sony,Sony Xperia T2,1,8,3000,13.0,1.1,6.0,15859
3363,Panasonic,Panasonic Eluga I9,3,32,2500,13.0,5.0,5.0,5999
3364,Oppo,Oppo Find 5,2,16,2500,13.0,1.9,5.0,6800
3365,Spice,Spice V801 (3GB,3,16,2700,8.0,8.0,5.0,4999
3366,Vivo,Vivo Y55L (2GB,2,16,2730,8.0,5.0,5.2,11986
3367,Panasonic,Panasonic Eluga Z1,3,32,4000,13.0,8.0,6.19,7490
3368,Vivo,Vivo Y55L (2GB,2,16,2730,8.0,5.0,5.2,10450
3369,Panasonic,Panasonic Eluga Z1,4,64,4000,13.0,8.0,6.19,14999
3370,Panasonic,Panasonic Eluga Ray,3,16,3250,13.0,8.0,5.7,6199
3371,Panasonic,Panasonic Eluga Ray,3,16,3250,13.0,8.0,5.7,6490
3372,Motorola,Moto E5 (2GB,2,16,4000,13.0,5.0,5.7,10999
3373,Panasonic,Panasonic Eluga Ray,3,16,3250,13.0,8.0,5.7,4999
3374,Panasonic,Panasonic Eluga Z1,4,64,4000,13.0,8.0,6.19,8990
3375,Panasonic,Panasonic Eluga Ray,3,16,3250,13.0,8.0,5.7,5950
3376,Nokia,Nokia Lumia 1020,2,32,2000,41.0,1.2,4.5,14999
3377,Spice,Spice V801 (3GB,3,16,2700,8.0,8.0,5.0,7624
3378,Panasonic,Panasonic Eluga Z1,3,32,4000,13.0,8.0,6.19,8999
3379,Karbonn,Karbonn Titanium S8,1,8,1800,8.0,0.3,5.0,6499
3380,Lava,Lava A76 (1GB,1,8,1850,5.0,0.3,4.5,4999
3381,Gionee,Gionee Max (2GB,2,32,5000,13.0,5.0,6.1,5999
3382,Sony,Sony Xperia C5,2,16,2930,13.0,13.0,6.0,25990
3383,Panasonic,Panasonic Eluga Z1,3,32,4000,13.0,8.0,6.19,9999
3384,Tecno,Tecno Spark Go,2,32,5000,13.0,8.0,6.52,6499
3385,Huawei,Huawei Ascend G730,1,4,2300,5.0,0.3,5.5,14990
3386,Motorola,Moto E5 (2GB,2,16,4000,13.0,5.0,5.7,8170
3387,Motorola,Moto E5 (2GB,2,16,4000,13.0,5.0,5.7,12000
3388,Lava,Lava A76 (1GB,1,8,1850,5.0,0.3,4.5,6350
3389,Sony,Sony Xperia C5,2,16,2930,13.0,13.0,6.0,29990
3390,Comio,Comio P1 (3GB,3,32,5000,13.0,8.0,5.2,8800
3391,Comio,Comio P1 (3GB,3,32,5000,13.0,8.0,5.2,6260
3392,Mobiistar,Mobiistar XQ Dual,3,32,3000,13.0,13.0,5.5,6900
3393,Mobiistar,Mobiistar XQ Dual,3,32,3000,13.0,13.0,5.5,9499
3394,Apple,Apple iPhone 7,3,32,2900,12.0,7.0,5.5,45989
3395,Samsung,Samsung Galaxy S5,1,16,2100,8.0,2.1,4.5,8999
3396,Samsung,Samsung Galaxy Folder,2,16,1950,8.0,5.0,3.8,16990
3397,Samsung,Samsung Galaxy Folder,2,16,1950,8.0,5.0,3.8,19999
3398,Alcatel,Alcatel 3V (3GB,3,32,3000,16.0,8.0,6.0,7499
3399,Apple,Apple iPhone 7,3,32,2900,12.0,7.0,5.5,26299
3400,Apple,Apple iPhone 7,3,32,2900,12.0,7.0,5.5,26799
3401,Lava,Lava A89 (1GB,1,8,2000,5.0,2.0,4.5,3299
3402,Apple,Apple iPhone 7,3,32,2900,12.0,7.0,5.5,29999
3403,Apple,Apple iPhone 7,3,32,2900,12.0,7.0,5.5,30999
3404,Apple,Apple iPhone 7,3,32,2900,12.0,7.0,5.5,35999
3405,Apple,Apple iPhone 7,3,32,2900,12.0,7.0,5.5,36999
3406,Apple,Apple iPhone 7,3,32,2900,12.0,7.0,5.5,52999
3407,Apple,Apple iPhone 7,3,32,2900,12.0,7.0,5.5,54699
3408,Oppo,Oppo A15 (3GB,3,32,4230,13.0,5.0,6.52,9700
3409,Oppo,Oppo A15 (3GB,3,32,4230,13.0,5.0,6.52,9990
