,bike_name,price,kms_driven,owner,age,power,brand
6061,Royal Enfield Classic,120000,23719,First,5,350,Royal Enfield
6062,Kawasaki Z800,750000,7500,First,5,800,Kawasaki
6063,Bajaj Pulsar AS150,60000,31769,First,5,150,Bajaj
6064,KTM Duke 390cc,120000,26709,First,6,390,KTM
6065,Bajaj Pulsar 150cc,26000,20000,First,13,150,Bajaj
6066,Royal Enfield Classic,134100,1700,First,4,350,Royal Enfield
6067,Royal Enfield Standard,85999,16589,First,8,350,Royal Enfield
6068,Royal Enfield Standard,70000,65000,First,10,500,Royal Enfield
6069,Royal Enfield Bullet,90000,5770,First,5,350,Royal Enfield
6070,Royal Enfield Standard,110000,14418,First,4,500,Royal Enfield
6071,Royal Enfield Classic,92000,26900,First,7,350,Royal Enfield
6072,Hero Passion Plus,15995,88808,First,17,100,Hero
6073,Yamaha Fazer 150cc,40000,45139,First,9,150,Yamaha
6074,Hero Ignitor Disc,30000,15982,First,8,125,Hero
6075,Bajaj Avenger Street,52000,12486,First,5,150,Bajaj
6076,Bajaj Avenger Cruise,75500,24500,First,3,220,Bajaj
6077,Hero Passion Pro,42000,6843,First,4,100,Hero
6078,Suzuki GS 150,30009,39022,First,11,150,Suzuki
6079,Bajaj Platina 100cc,16000,92666,First,14,100,Bajaj
6080,Hero Karizma R,57500,71000,First,9,223,Hero
6081,Bajaj Discover 125cc,29600,105000,First,15,125,Bajaj
6082,Royal Enfield Classic,126508,22191,First,5,500,Royal Enfield
6083,Bajaj Pulsar 220cc,29000,54262,Second,12,220,Bajaj
6084,Royal Enfield Classic,132000,6000,First,5,350,Royal Enfield
6085,Bajaj Pulsar 150cc,56000,8089,First,5,150,Bajaj
6086,Bajaj Discover 125ST,26675,30032,First,8,125,Bajaj
6087,Royal Enfield Classic,136000,13333,First,3,350,Royal Enfield
6088,Bajaj Avenger 220cc,65000,15200,First,6,220,Bajaj
6089,Bajaj Discover 125cc,40000,5995,First,5,125,Bajaj
6090,Hero Passion Pro,22600,25000,First,11,100,Hero
6091,Suzuki Gixxer 150cc,84000,200,First,4,150,Suzuki
6092,Bajaj Pulsar 150cc,38500,34000,First,7,150,Bajaj
6093,Yamaha FZ 150cc,29900,41048,First,10,150,Yamaha
6094,Royal Enfield Thunderbird,150000,5200,First,6,500,Royal Enfield
6095,Suzuki Gixxer SF,70000,15000,First,5,150,Suzuki
6096,Honda CB Trigger,51300,27015,First,7,150,Honda
6097,Bajaj Avenger 220cc,60000,21000,First,7,220,Bajaj
6098,Bajaj Pulsar 220cc,80000,17000,First,6,220,Bajaj
6099,Honda CB Shine,28000,33000,First,12,125,Honda
6100,Royal Enfield Classic,124600,19000,First,7,500,Royal Enfield
6101,Royal Enfield Thunderbird,117000,24000,First,8,350,Royal Enfield
6102,Honda CB Unicorn,70000,8000,First,6,160,Honda
6103,Honda CBF Stunner,20500,69200,First,12,125,Honda
6104,Hero HF Deluxe,25000,24010,First,12,100,Hero
6105,Hero Ignitor 125cc,35000,26000,First,8,125,Hero
6106,Royal Enfield Classic,125000,13000,First,7,350,Royal Enfield
6107,Yamaha SS 125,25000,10500,First,9,125,Yamaha
6108,Bajaj Avenger 220cc,54400,27000,First,6,220,Bajaj
6109,Bajaj Avenger Street,75000,3650,First,5,220,Bajaj
6110,Bajaj Pulsar 150cc,70000,10000,First,4,150,Bajaj
6111,Royal Enfield Classic,99000,18000,Second,7,350,Royal Enfield
6112,Royal Enfield Bullet,112000,12200,First,7,350,Royal Enfield
6113,Hero Passion Pro,21000,35698,First,11,100,Hero
6114,KTM RC 200cc,180900,11466,First,4,200,KTM
6115,Kawasaki Ninja 650cc,550000,3500,Second,4,650,Kawasaki
6116,Bajaj Avenger Street,70000,15500,First,5,220,Bajaj
6117,Honda CBR 150R,71800,22650,Second,6,150,Honda
6118,Bajaj Avenger Street,90000,7500,First,3,220,Bajaj
6119,Bajaj Discover 125cc,37800,15000,First,5,125,Bajaj
6120,Hero Splendor Pro,31621,19000,First,6,100,Hero
6121,Royal Enfield Standard,89720,33885,First,8,350,Royal Enfield
6122,Honda CB Hornet,60000,12609,First,5,160,Honda
6123,Royal Enfield Thunderbird,65000,11811,First,9,350,Royal Enfield
6124,Bajaj Dominar 400,120000,33647,First,4,400,Bajaj
6125,Bajaj V15 150cc,48000,14290,First,5,150,Bajaj
6126,Royal Enfield Thunderbird,72000,30000,Second,8,350,Royal Enfield
6127,Bajaj Pulsar 150cc,30000,45322,First,7,150,Bajaj
6128,Bajaj V15 150cc,55000,10440,First,5,150,Bajaj
6129,Hero Karizma R,16979,17299,First,12,223,Hero
6130,Honda CB Unicorn,30000,57298,First,10,150,Honda
6131,Bajaj Avenger 220cc,36000,10000,Second,8,220,Bajaj
6132,KTM RC 390cc,135000,9800,First,6,390,KTM
6133,Honda CBR 150R,55400,39000,First,9,150,Honda
6134,Yamaha Fazer 150cc,30000,38000,Second,9,150,Yamaha
6135,Bajaj Avenger 220cc,50000,46527,First,8,220,Bajaj
6136,Honda CB Shine,25000,73625,First,8,125,Honda
6137,Bajaj Pulsar 150cc,29000,26000,Second,9,150,Bajaj
6138,Hero Passion Xpro,26000,42000,First,7,110,Hero
6139,Bajaj Pulsar RS200,82000,6000,First,5,200,Bajaj
6140,Royal Enfield Thunderbird,150000,10000,First,6,500,Royal Enfield
6141,Bajaj Pulsar 220cc,42000,2600,First,8,220,Bajaj
6142,Suzuki Gixxer SF,60000,15000,First,6,150,Suzuki
6143,Yamaha YZF-R15 2.0,58000,40000,First,7,150,Yamaha
6144,TVS Apache RTR,75000,13500,First,4,200,TVS
6145,KTM Duke 200cc,121900,10500,First,5,200,KTM
6146,Royal Enfield Thunderbird,149100,1450,First,5,500,Royal Enfield
6147,Suzuki Gixxer SF,80000,9300,First,5,150,Suzuki
6148,Bajaj V15 150cc,42200,3325,Second,5,150,Bajaj
6149,Bajaj Avenger Street,65000,7000,First,4,150,Bajaj
6150,TVS Star Sport,22800,20750,First,7,100,TVS
6151,Royal Enfield Thunderbird,100000,6742,First,7,350,Royal Enfield
6152,Bajaj Avenger Street,60311,26800,First,5,150,Bajaj
6153,Hero Passion Pro,20500,51320,First,9,100,Hero
6154,Bajaj Pulsar 150cc,30000,55297,First,11,150,Bajaj
6155,Hero Glamour 125cc,18000,25000,First,12,125,Hero
6156,Bajaj Pulsar AS200,75000,12511,First,5,200,Bajaj
6157,Hero Passion Plus,22000,5639,First,15,100,Hero
6158,Bajaj V15 150cc,55000,15581,First,3,150,Bajaj
6159,Royal Enfield Standard,130000,33125,First,4,500,Royal Enfield
6160,Royal Enfield Bullet,87000,19549,First,7,350,Royal Enfield
6161,Hero Passion Pro,55000,9643,First,3,100,Hero
6162,Harley-Davidson Iron 883,650000,10963,First,5,883,Harley-Davidson
6163,Yamaha YZF-R15 2.0,64466,42386,First,6,150,Yamaha
6164,Bajaj Discover 125ST,24000,25804,First,8,125,Bajaj
6165,Bajaj V15 150cc,45000,17000,First,4,150,Bajaj
6166,Hero Glamour Fi,47000,22226,First,4,125,Hero
6167,Yamaha YZF-R15 150cc,75700,12530,First,6,150,Yamaha
6168,Yamaha FZ 150cc,42000,18000,First,8,150,Yamaha
6169,KTM Duke 200cc,110000,6859,First,3,200,KTM
6170,Royal Enfield Thunderbird,69000,38069,First,8,350,Royal Enfield
6171,Bajaj Pulsar 220cc,45000,24500,Second,8,220,Bajaj
6172,Hero Ignitor 125cc,26900,36000,First,7,125,Hero
6173,Bajaj Pulsar NS200,125000,1230,First,3,200,Bajaj
6174,Yamaha YZF-R15 150cc,68000,14000,First,8,150,Yamaha
6175,Royal Enfield Himalayan,140000,5500,First,5,410,Royal Enfield
6176,Yamaha SZR 150cc,19000,42000,Second,10,150,Yamaha
6177,Bajaj Pulsar 220F,92000,7000,First,4,220,Bajaj
6178,Bajaj Pulsar AS150,62000,9400,First,6,150,Bajaj
6179,Royal Enfield Bullet,85000,16904,First,7,350,Royal Enfield
6180,Bajaj Dominar 400,111000,17169,First,4,400,Bajaj
6181,Bajaj Pulsar NS160,72000,8000,First,4,160,Bajaj
6182,Honda CD 110,24100,20000,First,7,110,Honda
6183,Royal Enfield Classic,114000,38000,First,7,350,Royal Enfield
6184,TVS Star City,45000,1363,First,3,110,TVS
6185,Bajaj Pulsar 200,60000,14200,First,7,200,Bajaj
6186,TVS Apache RR310,190000,4288,First,3,310,TVS
6187,Royal Enfield Machismo,110000,9000,First,12,500,Royal Enfield
6188,Bajaj V15 150cc,34000,15440,First,5,150,Bajaj
6189,Royal Enfield Classic,130000,27044,First,6,500,Royal Enfield
6190,Bajaj Pulsar 180cc,30000,50028,First,11,180,Bajaj
6191,Suzuki Gixxer 150cc,45500,12000,Second,5,150,Suzuki
6192,Hero Karizma R,28000,55141,First,10,223,Hero
6193,Royal Enfield Bullet,90000,9000,First,5,350,Royal Enfield
6194,Suzuki Gixxer 150cc,60000,10121,First,6,150,Suzuki
6195,KTM Duke 390cc,190104,9500,First,4,390,KTM
6196,Bajaj XCD 135,25000,21466,First,10,135,Bajaj
6197,Yamaha Fazer 150cc,25000,54000,Second,12,150,Yamaha
6198,Royal Enfield Bullet,110000,20764,First,4,350,Royal Enfield
6199,Honda CB Shine,25000,62593,Second,9,125,Honda
6200,Bajaj Pulsar AS200,35000,55250,First,6,200,Bajaj
6201,TVS Apache RTR,84000,8527,First,4,200,TVS
6202,Yamaha YZF-R15 2.0,75000,24000,First,9,150,Yamaha
6203,Bajaj Pulsar 150cc,74400,3000,First,3,150,Bajaj
6204,Bajaj Avenger Street,55000,15000,First,6,220,Bajaj
6205,Bajaj Platina ,45500,9000,First,4,100,Bajaj
6206,Harley-Davidson Street 750,478000,1300,First,5,750,Harley-Davidson
6207,Honda CB Unicorn,52000,25600,First,6,160,Honda
6208,Honda CB Shine,35000,13000,First,7,125,Honda
6209,Royal Enfield Classic,115000,26000,First,7,350,Royal Enfield
6210,Mahindra Mojo 300cc,170000,5500,First,3,300,Mahindra
6211,Royal Enfield Thunderbird,100300,11824,First,6,350,Royal Enfield
6212,Bajaj Pulsar 150cc,12000,82000,Second,17,150,Bajaj
6213,Bajaj Avenger Street,65000,9300,First,4,150,Bajaj
6214,KTM Duke 390cc,130000,15000,Second,5,390,KTM
6215,Hero Passion Pro,30000,18168,First,7,100,Hero
6216,KTM Duke 390cc,145000,8600,First,6,390,KTM
6217,Royal Enfield Classic,107000,15000,First,7,350,Royal Enfield
6218,Royal Enfield Thunderbird,68700,29000,First,10,350,Royal Enfield
6219,Honda CB Unicorn,55000,23000,First,6,150,Honda
6220,Yamaha Saluto 125cc-Special,47000,7000,First,4,125,Yamaha
6221,Royal Enfield Thunderbird,75000,30000,First,9,350,Royal Enfield
6222,Bajaj Avenger Street,65000,20100,First,6,220,Bajaj
6223,Bajaj Avenger Street,53000,9319,First,4,150,Bajaj
6224,Royal Enfield Thunderbird,103000,9450,First,8,500,Royal Enfield
6225,Honda CB Trigger,47100,33000,First,8,150,Honda
6226,Bajaj Pulsar 180cc,25500,25866,First,9,180,Bajaj
6227,Royal Enfield Standard,125000,10409,First,4,500,Royal Enfield
6228,Yamaha FZs 150cc,32000,18818,First,11,150,Yamaha
6229,Royal Enfield Thunderbird,155000,6153,First,5,350,Royal Enfield
6230,Bajaj Dominar 400,150000,11535,First,3,400,Bajaj
6231,Bajaj Pulsar 220cc,45000,52000,First,6,220,Bajaj
6232,Bajaj Pulsar 135LS,30000,37125,First,8,135,Bajaj
6233,TVS Apache RTR,70000,14424,First,4,200,TVS
6234,Suzuki Gixxer 150cc,70000,21543,First,3,150,Suzuki
6235,Bajaj Avenger Street,70000,5768,First,5,220,Bajaj
6236,Bajaj Pulsar NS200,60000,15000,Second,9,200,Bajaj
6237,Hero Splendor Plus,30000,33000,First,10,100,Hero
6238,Bajaj Avenger 220cc,76000,7500,First,5,220,Bajaj
6239,Bajaj Pulsar 220cc,40000,45000,First,8,220,Bajaj
6240,KTM RC 390cc,145000,24000,Second,6,390,KTM
6241,Bajaj Pulsar 220cc,26900,91000,First,10,220,Bajaj
6242,Royal Enfield Classic,120000,13208,First,10,500,Royal Enfield
6243,Bajaj Pulsar 200cc,17000,53399,Second,13,200,Bajaj
6244,TVS Apache RTR,82000,4524,First,3,160,TVS
6245,Bajaj Pulsar RS200,72000,14405,First,6,200,Bajaj
6246,Honda CB Shine,30000,24021,First,5,125,Honda
6247,Hero Passion Plus,23000,40000,Third,16,100,Hero
6248,Hero Xtreme 150cc,40000,55687,First,8,150,Hero
6249,Royal Enfield Classic,115000,16476,First,5,350,Royal Enfield
6250,Hero Passion Xpro,25000,48246,Second,7,110,Hero
6251,Bajaj Avenger Street,65000,20000,First,5,220,Bajaj
6252,Honda CB Hornet,65000,34833,First,4,160,Honda
6253,Honda CBR 150R,54799,27488,First,8,150,Honda
6254,Yamaha YZF-R15 150cc,72000,9125,First,6,150,Yamaha
6255,TVS Apache RTR,48000,18533,First,5,180,TVS
6256,Bajaj Pulsar 135LS,20000,10495,First,11,135,Bajaj
6257,Yamaha FZ 150cc,35000,8209,First,9,150,Yamaha
6258,Bajaj Pulsar NS200,44000,71124,First,8,200,Bajaj
6259,Bajaj CT 100,42000,1700,First,3,100,Bajaj
6260,Honda CB Hornet,95000,10729,First,3,160,Honda
6261,Suzuki Gixxer SF,52000,40272,First,4,150,Suzuki
6262,Hero Splendor Plus,33000,21664,First,6,100,Hero
6263,Hero HF Deluxe,37000,16664,First,4,100,Hero
6264,Bajaj V15 150cc,42000,14311,First,5,150,Bajaj
6265,Royal Enfield Thunderbird,75000,14396,First,7,350,Royal Enfield
6266,Hero Passion Plus,14000,38987,First,15,100,Hero
6267,Bajaj Avenger 180cc,30500,30312,Second,15,180,Bajaj
6268,Hero Passion Pro,35000,17079,First,8,100,Hero
6269,Hero Achiever Disc,49900,13813,First,4,150,Hero
6270,Hero CD Deluxe,25000,65901,First,10,100,Hero
6271,Bajaj Avenger 220cc,40000,27090,Second,8,220,Bajaj
6272,Bajaj Discover 100cc,17000,54519,First,10,100,Bajaj
6273,Yamaha FZ25 250cc,75000,17243,Second,4,250,Yamaha
6274,Royal Enfield Thunderbird,128000,8500,First,5,350,Royal Enfield
6275,Bajaj Platina 100cc,15000,10750,First,15,100,Bajaj
6276,Royal Enfield Classic,145000,14000,First,4,500,Royal Enfield
6277,Hero Splendor Plus,47000,19151,First,4,100,Hero
6278,Bajaj Pulsar 150cc,20000,71970,First,13,150,Bajaj
6279,Bajaj Avenger 220cc,35000,31733,First,8,220,Bajaj
6280,Royal Enfield Thunderbird,65800,31000,First,11,350,Royal Enfield
6281,TVS Apache RTR,65000,12061,First,4,180,TVS
6282,Honda CB Hornet,86000,4700,First,4,160,Honda
6283,Bajaj Avenger Street,93000,500,First,4,220,Bajaj
6284,Bajaj Discover 100cc,16000,29333,First,8,100,Bajaj
6285,Royal Enfield Classic,95000,7875,First,6,350,Royal Enfield
6286,Royal Enfield Standard,90000,16589,First,8,350,Royal Enfield
6287,Hero Karizma ZMR,50000,22426,First,7,223,Hero
6288,Bajaj Discover 125ST,25000,49871,Second,8,125,Bajaj
6289,Bajaj Pulsar 220cc,40000,27500,First,12,220,Bajaj
6290,Benelli TNT 25,165000,23000,First,5,250,Benelli
6291,TVS Apache RTR,93000,13453,First,3,200,TVS
6292,KTM Duke 390cc,122500,25000,First,6,390,KTM
6293,Bajaj CT 100,14000,64270,Second,17,100,Bajaj
6294,TVS Star Sport,19000,36000,First,10,100,TVS
6295,Hyosung Aquila 250,175000,16051,First,6,250,Hyosung
6296,Yamaha YZF-R15 150cc,103000,7000,First,5,150,Yamaha
6297,Bajaj Pulsar 150cc,48000,42000,First,5,150,Bajaj
6298,Bajaj Pulsar 135LS,17000,45000,First,11,135,Bajaj
6299,Honda CBR 150R,30000,43333,First,10,150,Honda
6300,Honda CB Unicorn,30000,87370,First,10,150,Honda
6301,Hero Passion Pro,17000,59000,First,15,100,Hero
6302,Bajaj Pulsar 135LS,42000,15000,First,5,135,Bajaj
6303,KTM RC 200cc,135000,9500,First,6,200,KTM
6304,Bajaj Avenger 220cc,45000,35000,First,8,220,Bajaj
6305,Bajaj Pulsar 200cc,50000,6000,First,8,200,Bajaj
6306,Yamaha YZF-R15 150cc,102000,2600,First,5,150,Yamaha
6307,Royal Enfield Classic,100000,22600,First,8,350,Royal Enfield
6308,Yamaha FZ25 250cc,92000,11060,First,4,250,Yamaha
6309,Hero Achiever Disc,46000,26419,First,4,150,Hero
6310,Bajaj Discover 100cc,23132,38752,First,9,100,Bajaj
6311,Mahindra Centuro 110cc,21000,40824,First,7,110,Mahindra
6312,Honda CBF Stunner,28499,23500,First,8,125,Honda
6313,Harley-Davidson Street 750,380000,15027,Second,7,750,Harley-Davidson
6314,Bajaj Pulsar NS160,97000,78,First,2,160,Bajaj
6315,Yamaha SZR 150cc,30000,34205,First,9,150,Yamaha
6316,Bajaj Pulsar NS160,80000,6500,First,4,160,Bajaj
6317,Hero CD Deluxe,17000,35000,Third,11,100,Hero
6318,Honda CB Shine,19200,25000,Second,10,125,Honda
6319,Royal Enfield Continental,105000,11000,First,7,535,Royal Enfield
6320,Bajaj CT 100,33000,22,First,4,100,Bajaj
6321,Royal Enfield Classic,125000,11451,First,6,350,Royal Enfield
6322,Hero CBZ Xtreme,20000,65000,First,11,150,Hero
6323,Bajaj V12 125cc,46000,5214,First,3,125,Bajaj
6324,Royal Enfield Thunderbird,62600,25000,Second,10,350,Royal Enfield
6325,Bajaj Discover 100M,21000,46000,First,7,100,Bajaj
6326,Hero Karizma ZMR,55000,15000,First,5,223,Hero
6327,Bajaj Pulsar 150cc,21000,45244,First,9,150,Bajaj
6328,Bajaj Pulsar AS150,55000,30000,First,6,150,Bajaj
6329,Hero Splendor Plus,42500,8628,First,4,100,Hero
6330,Yamaha FZ16 150cc,37000,32000,First,8,150,Yamaha
6331,Mahindra Centuro 110cc,25000,46956,First,7,110,Mahindra
6332,TVS Apache RTR,35000,7578,First,9,160,TVS
6333,Suzuki GS 150,22000,30664,First,9,150,Suzuki
6334,TVS Apache RR310,200000,19659,First,3,310,TVS
6335,Honda CB Shine,28000,54400,First,10,125,Honda
6336,Bajaj Discover 125T,23000,54548,First,8,125,Bajaj
6337,Hero Splendor 100cc,10000,28900,Second,18,100,Hero
6338,Bajaj Pulsar 150cc,14227,36000,First,15,150,Bajaj
6339,Honda Livo 110cc,34600,21500,First,5,110,Honda
6340,Bajaj Platina 100cc,39600,9000,First,3,100,Bajaj
6341,Honda CB Twister,21700,12350,First,8,110,Honda
6342,TVS Apache RTR,34000,53817,First,9,180,TVS
6343,Bajaj Discover 100cc,28000,2347,First,6,100,Bajaj
6344,Royal Enfield Standard,112000,10000,First,6,350,Royal Enfield
6345,Honda CB Shine,25000,29956,First,7,125,Honda
6346,Royal Enfield Thunderbird,169000,4411,First,2,350,Royal Enfield
6347,Honda CB Trigger,45600,23128,First,7,150,Honda
6348,Bajaj Discover 125ST,35000,50861,First,9,125,Bajaj
6349,Bajaj Avenger 220cc,45000,17160,Second,6,220,Bajaj
6350,Hero Passion Pro,60000,15733,First,4,100,Hero
6351,Royal Enfield Classic,154400,8500,First,3,350,Royal Enfield
6352,Bajaj Avenger Cruise,70000,17408,First,6,220,Bajaj
6353,Hero Xtreme Sports,75000,11921,First,3,150,Hero
6354,Hero CBZ Xtreme,40000,59445,First,7,150,Hero
6355,Royal Enfield Classic,101000,18894,First,5,350,Royal Enfield
6356,Royal Enfield Classic,75000,29094,First,9,350,Royal Enfield
6357,Honda CB ShineSP,60000,5559,First,3,125,Honda
6358,Royal Enfield Thunderbird,110000,13975,Second,6,350,Royal Enfield
6359,Royal Enfield Classic,150000,76467,First,9,350,Royal Enfield
6360,Royal Enfield Bullet,85000,49000,First,13,350,Royal Enfield
6361,Suzuki Hayate EP,41000,9624,First,3,110,Suzuki
6362,Yamaha FZ16 150cc,45000,12551,First,9,150,Yamaha
6363,Royal Enfield Thunderbird,100000,98056,First,7,500,Royal Enfield
6364,Royal Enfield Thunderbird,85000,45000,First,8,350,Royal Enfield
6365,Bajaj Avenger Street,50000,20040,First,5,220,Bajaj
6366,Harley-Davidson Street 750,445600,8000,First,5,750,Harley-Davidson
6367,Hero Splendor Plus,36500,19000,First,5,100,Hero
6368,Bajaj Discover 135cc,20000,35000,Third,12,135,Bajaj
6369,Bajaj Pulsar 150cc,32000,40000,Second,11,150,Bajaj
6370,Hero Passion Pro,56000,4411,First,3,100,Hero
6371,KTM RC 390cc,240000,4000,First,5,390,KTM
6372,KTM RC 390cc,155000,15500,First,5,390,KTM
6373,TVS Apache RTR,45000,24950,First,9,160,TVS
6374,Bajaj Pulsar 150cc,35000,23000,First,8,150,Bajaj
6375,Bajaj Pulsar 150cc,55000,14500,First,6,150,Bajaj
6376,Yamaha FZ 150cc,45000,22500,First,7,150,Yamaha
6377,Yamaha FZ 150cc,45000,38724,First,7,150,Yamaha
6378,Hero Splendor Pro,27500,15435,First,8,100,Hero
6379,Royal Enfield Thunderbird,109600,31500,First,5,350,Royal Enfield
6380,Bajaj Discover 125cc,22000,24000,First,9,125,Bajaj
6381,KTM Duke 390cc,200000,4000,First,5,390,KTM
6382,Royal Enfield Bullet,65000,28000,Second,15,350,Royal Enfield
6383,Hero Glamour Fi,51000,15500,Second,3,125,Hero
6384,Bajaj Discover 125cc,13000,35583,First,15,125,Bajaj
6385,Yamaha Fazer25 250cc,133500,17000,First,3,250,Yamaha
6386,Bajaj CT 100,10951,1638,First,16,100,Bajaj
6387,Yamaha Fazer 150cc,25000,16000,First,12,150,Yamaha
6388,Bajaj Pulsar 150cc,19000,60064,First,10,150,Bajaj
6389,Bajaj Pulsar 135LS,19000,17204,First,11,135,Bajaj
6390,Royal Enfield Thunderbird,54000,250841,First,11,350,Royal Enfield
6391,Honda CBR 150R,65000,60000,First,7,150,Honda
6392,TVS Apache RTR,35000,40000,First,13,160,TVS
6393,Yamaha SZR 150cc,25000,50000,First,9,150,Yamaha
6394,Suzuki Slingshot Plus,21600,25000,First,9,125,Suzuki
6395,Bajaj Pulsar 150cc,70000,21582,First,3,150,Bajaj
6396,Royal Enfield Thunderbird,125000,3679,First,4,350,Royal Enfield
6397,Royal Enfield Bullet,85000,15000,Third,7,350,Royal Enfield
6398,Royal Enfield Thunderbird,145000,12400,First,2,350,Royal Enfield
6399,Honda CB Shine,18000,40429,First,10,125,Honda
6400,Hero HF Deluxe,25000,20293,First,8,100,Hero
6401,Royal Enfield Classic,175000,10951,First,6,500,Royal Enfield
6402,Yamaha FZ25 250cc,110000,800,First,3,250,Yamaha
6403,KTM Duke 200cc,860000,12000,Second,5,200,KTM
6404,Hero Passion Pro,19000,32500,First,12,100,Hero
6405,Royal Enfield Classic,113300,21537,First,5,350,Royal Enfield
6406,Yamaha SZR 150cc,18000,18695,First,10,150,Yamaha
6407,Royal Enfield Classic,95000,21000,First,8,350,Royal Enfield
6408,Royal Enfield Bullet,101000,17278,First,6,350,Royal Enfield
6409,Bajaj Pulsar RS200,125000,11734,First,3,200,Bajaj
6410,Yamaha FZ S,85000,2648,First,2,150,Yamaha
6411,Hyosung GT 650N,231000,4168,First,6,650,Hyosung
6412,Bajaj Dominar 400,126000,20000,First,4,400,Bajaj
6413,KTM RC 200cc,170000,12400,First,4,200,KTM
6414,TVS Apache RTR,90000,52594,First,3,200,TVS
6415,Hero CBZ Xtreme,25000,85000,First,14,150,Hero
6416,Royal Enfield Standard,115000,6096,First,5,500,Royal Enfield
6417,Honda CB Unicorn,20000,43000,First,12,150,Honda
6418,Royal Enfield Classic,171000,3700,First,4,500,Royal Enfield
6419,Royal Enfield Bullet,110000,8855,First,3,350,Royal Enfield
6420,Bajaj Pulsar NS200,80000,17000,First,3,200,Bajaj
6421,Kawasaki Z250,269000,2204,First,4,250,Kawasaki
6422,KTM Duke 390cc,85000,58093,Second,6,390,KTM
6423,Royal Enfield Classic,105000,10581,First,4,350,Royal Enfield
6424,TVS Apache RTR,42000,15000,First,5,160,TVS
6425,Hero Glamour 125cc,21000,43000,First,9,125,Hero
6426,Bajaj V15 150cc,56000,11600,First,4,150,Bajaj
6427,Royal Enfield Thunderbird,125000,10059,First,5,350,Royal Enfield
6428,Bajaj Pulsar RS200,111088,17000,First,4,200,Bajaj
6429,Honda CB Trigger,49800,27083,First,7,150,Honda
6430,Yamaha YZF-R15 150cc,55000,67445,First,10,150,Yamaha
6431,Hero CBZ Xtreme,22000,5610,First,10,150,Hero
6432,Bajaj Pulsar 150cc,48000,27000,First,5,150,Bajaj
6433,Royal Enfield Classic,145000,7481,First,5,500,Royal Enfield
